date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04181800;USA;;712946;+3211;37298;+144;63778;611870;13544;2154;113;3595769;10863;NorthAmerica
04181800;Spain;;191726;+887;20043;+41;74797;96886;7371;4101;429;930230;19896;Europe
04181800;Italy;;172434;;22745;;42727;106962;2812;2852;376;1244108;20577;Europe
04181800;France;;147969;;18681;;34420;94868;6027;2267;286;463662;7103;Europe
04181800;Germany;;142569;+1172;4405;+53;85400;52764;5013;1702;53;1728357;20629;Europe
04181800;UK;;114217;+5525;15464;+888;N/A;98409;1559;1682;228;460437;6783;Europe
04181800;Iran;;80868;+1374;5031;+73;55987;19850;3513;963;60;330137;3931;Asia
04181800;Turkey;;78546;;1769;;8631;68146;1845;931;21;558413;6621;Asia
04181800;Belgium;;37183;+1045;5453;+290;8348;23382;1119;3208;471;145997;12597;Europe
04181800;Russia;;36793;+4785;313;+40;3057;33423;8;252;2;1831892;12553;Europe
04181800;Brazil;;34485;+803;2181;+40;14026;18278;6634;162;10;62985;296;SouthAmerica
04181800;Canada;;32412;+485;1346;+36;10543;20523;557;859;36;507701;13452;NorthAmerica
04181800;Netherlands;;31589;+1140;3601;+142;250;27738;1279;1844;210;154911;9041;Europe
04181800;Switzerland;;27404;+326;1366;+39;16400;9638;386;3166;158;216400;25004;Europe
04181800;Portugal;;19685;+663;687;+30;610;18388;228;1931;67;235878;23133;Europe
04181800;India;;14792;+440;488;+2;2045;12259;;11;0.4;335123;243;Asia
04181800;Austria;;14671;+76;443;+12;10214;4014;208;1629;49;175932;19534;Europe
04181800;Ireland;;13980;;530;;77;13373;294;2831;107;90646;18358;Europe
04181800;Sweden;;13822;+606;1511;+111;550;11761;1054;1369;150;74600;7387;Europe
04181800;Peru;;13489;;300;;6541;6648;137;409;9;127513;3867;SouthAmerica
04181800;Israel;;13107;+125;158;+7;3247;9702;167;1514;18;187250;21634;Asia
04181800;S. Korea;;10653;+18;232;+2;7937;2484;55;208;5;546463;10659;Asia
04181800;Japan;;9787;;190;;935;8662;193;77;2;100703;796;Asia
04181800;Chile;;9730;+478;126;+10;4035;5569;360;509;7;108891;5696;SouthAmerica
04181800;Poland;;8742;+363;347;+15;981;7414;160;231;9;192960;5098;Europe
04181800;Ecuador;;8450;;421;;838;7191;168;479;24;27868;1580;SouthAmerica
04181800;Romania;;8418;+351;421;+10;1730;6267;248;438;22;90991;4730;Europe
04181800;Saudi Arabia;;8274;+1132;92;+5;1329;6853;78;238;3;150000;4309;Asia
04181800;Pakistan;;7638;+613;143;+8;1832;5663;46;35;0.6;92548;419;Asia
04181800;Denmark;;7242;+169;346;+10;3847;3049;76;1250;60;91437;15786;Europe
04181800;Norway;;7036;+99;163;+2;32;6841;63;1298;30;139668;25763;Europe
04181800;Mexico;;6875;+578;546;+60;2125;4204;207;53;4;48365;375;NorthAmerica
04181800;Czechia;;6606;+57;181;+8;1227;5198;86;617;17;162533;15177;Europe
04181800;Australia;;6565;+32;69;+4;4163;2333;55;257;3;406510;15942;Australia/Oceania
04181800;UAE;;6302;;37;;1188;5077;1;637;4;767000;77550;Asia
04181800;Indonesia;;6248;+325;535;+15;631;5082;;23;2;39422;144;Asia
04181800;Philippines;;6087;+209;397;+10;516;5174;1;56;4;56048;511;Asia
04181800;Serbia;;5994;+304;117;+7;637;5240;126;686;13;36028;4123;Europe
04181800;Singapore;;5992;+942;11;;740;5241;23;1024;2;94796;16203;Asia
04181800;Malaysia;;5305;+54;88;+2;3102;2115;49;164;3;100794;3114;Asia
