date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04091200;USA;;435160;+233;14797;+9;22891;397472;9279;1315;45;2226116;6725;NorthAmerica
04091200;Spain;;148220;;14792;;48021;85407;7069;3170;316;355000;7593;Europe
04091200;Italy;;139422;;17669;;26491;95262;3693;2306;292;807125;13349;Europe
04091200;Germany;;113296;;2349;;46300;64647;4895;1352;28;1317887;15730;Europe
04091200;France;;112950;;10869;;21254;80827;7148;1730;167;224254;3436;Europe
04091200;Iran;;64586;;3993;;29812;30781;3987;769;48;211136;2514;Asia
04091200;UK;;60733;;7097;;135;53501;1559;895;105;282074;4155;Europe
04091200;Turkey;;38226;;812;;1846;35568;1492;453;10;247768;2938;Asia
04091200;Belgium;;24983;+1580;2523;+283;5164;17296;1285;2156;218;84248;7269;Europe
04091200;Switzerland;;23404;+124;909;+14;9800;12695;391;2704;105;171938;19867;Europe
04091200;Netherlands;;20549;;2248;;250;18051;1424;1199;131;101534;5926;Europe
04091200;Canada;;19438;;435;+8;4653;14350;518;515;12;370315;9812;NorthAmerica
04091200;Brazil;;16195;+7;822;+2;127;15246;296;76;4;54824;258;SouthAmerica
04091200;Portugal;;13141;;380;;196;12565;245;1289;37;131127;12860;Europe
04091200;Austria;;13011;+69;295;+22;5240;7476;266;1445;33;126287;14022;Europe
04091200;S. Korea;;10423;+39;204;+4;6973;3246;55;203;4;477304;9310;Asia
04091200;Russia;;10131;+1459;76;+13;698;9357;8;69;0.5;1000000;6852;Europe
04091200;Israel;;9755;+351;79;+6;864;8812;165;1127;9;117339;13557;Asia
04091200;Sweden;;8419;;687;;205;7527;678;834;68;54700;5416;Europe
04091200;Australia;;6104;+52;51;+1;2987;3066;81;239;2;330134;12946;Australia/Oceania
04091200;Ireland;;6074;;235;;25;5814;165;1230;48;42484;8604;Europe
04091200;Norway;;6042;;101;;32;5909;78;1115;19;113896;21009;Europe
04091200;India;;5916;;178;;506;5232;;4;0.1;167235;121;Asia
04091200;Chile;;5546;;48;;1115;4383;362;290;3;60391;3159;SouthAmerica
04091200;Denmark;;5402;;218;;1621;3563;127;933;38;64002;11050;Europe
04091200;Poland;;5341;+136;164;+5;284;4893;160;141;4;99284;2623;Europe
04091200;Czechia;;5335;+23;104;+5;243;4988;96;498;10;106845;9977;Europe
04091200;Romania;;4761;;229;+9;528;4004;162;247;12;47207;2454;Europe
04091200;Japan;;4667;;94;;632;3941;99;37;0.7;61498;486;Asia
04091200;Ecuador;;4450;;242;;140;4068;146;252;14;14406;817;SouthAmerica
04091200;Pakistan;;4414;+151;63;+2;572;3779;31;20;0.3;44896;203;Asia
04091200;Peru;;4342;;121;;1333;2888;113;132;4;39599;1201;SouthAmerica
04091200;Malaysia;;4228;+109;67;+2;1608;2553;72;131;2;58240;1799;Asia
04091200;Philippines;;4076;+206;203;+21;124;3749;1;37;2;24500;224;Asia
04091200;Indonesia;;3293;+337;280;+40;252;2761;;12;1;14354;52;Asia
04091200;Mexico;;3181;+396;174;+33;633;2374;89;25;1;25410;197;NorthAmerica
04091200;Luxembourg;;3034;;46;;500;2488;34;4847;73;26573;42450;Europe
04091200;Saudi Arabia;;2932;;41;;631;2260;41;84;1;;;Asia
04091200;Serbia;;2666;;65;;118;2483;112;305;7;10761;1232;Europe
04091200;UAE;;2659;;12;;239;2408;1;269;1;593095;59967;Asia
04091200;Finland;;2605;+118;40;;300;2265;82;470;7;36500;6588;Europe
04091200;Panama;;2528;;63;;16;2449;101;586;15;11776;2729;NorthAmerica
04091200;Thailand;;2423;+54;32;+2;940;1451;61;35;0.5;71860;1030;Asia
04091200;Qatar;;2210;;6;;178;2026;37;767;2;41818;14515;Asia
04091200;Dominican Republic;;2111;;108;;50;1953;147;195;10;4542;419;NorthAmerica
04091200;Colombia;;2054;;55;;123;1876;76;40;1;33575;660;SouthAmerica
04091200;Ukraine;;1892;+224;57;+5;45;1790;33;43;1;20608;471;Europe
04091200;Greece;;1884;;83;;269;1532;84;181;8;32528;3121;Europe
04091200;South Africa;;1845;;18;;95;1732;7;31;0.3;63776;1075;Africa
04091200;Argentina;;1795;;65;;358;1372;96;40;1;13330;295;SouthAmerica
