date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04111200;USA;;503177;+301;18761;+14;27314;457102;10917;1520;57;2538888;7670;NorthAmerica
04111200;Spain;;161852;+3579;16353;+272;59109;86390;7371;3462;350;355000;7593;Europe
04111200;Italy;;147577;;18849;;30455;98273;3497;2441;312;906864;14999;Europe
04111200;France;;124869;;13197;;24932;86740;7004;1913;202;333807;5114;Europe
04111200;Germany;;122171;;2736;;53913;65522;4895;1458;33;1317887;15730;Europe
04111200;UK;;73758;;8958;;344;64456;1559;1086;132;316836;4667;Europe
04111200;Iran;;68192;;4232;;35465;28495;3969;812;50;242568;2888;Asia
04111200;Turkey;;47029;;1006;;2423;43600;1667;558;12;307210;3643;Asia
04111200;Belgium;;28018;+1351;3346;+327;5986;18686;1262;2418;289;102151;8814;Europe
04111200;Switzerland;;24657;+106;1003;+1;11100;12554;386;2849;116;178500;20625;Europe
04111200;Netherlands;;23097;;2511;;250;20336;1424;1348;147;101534;5926;Europe
04111200;Canada;;22148;;569;;6013;15566;557;587;15;383322;10156;NorthAmerica
04111200;Brazil;;19943;+154;1074;+6;173;18696;296;94;5;62985;296;SouthAmerica
04111200;Portugal;;15472;;435;;233;14804;226;1517;43;140863;13815;Europe
04111200;Austria;;13713;+153;337;+18;6604;6772;246;1523;37;140975;15653;Europe
04111200;Russia;;13584;+1667;106;+12;1045;12433;8;93;0.7;1184442;8116;Europe
04111200;Israel;;10505;+97;95;;1236;9174;191;1214;11;117339;13557;Asia
04111200;S. Korea;;10480;+30;211;+3;7243;3026;55;204;4;510479;9957;Asia
04111200;Sweden;;9685;;870;;381;8434;749;959;86;54700;5416;Europe
04111200;Ireland;;8089;;287;;25;7777;194;1638;58;53000;10734;Europe
04111200;India;;7600;;249;;774;6577;;6;0.2;189111;137;Asia
04111200;Ecuador;;7161;;297;;368;6496;171;406;17;21568;1222;SouthAmerica
04111200;Chile;;6501;;65;;1571;4865;70;340;3;72797;3808;SouthAmerica
04111200;Norway;;6360;+46;113;;32;6215;67;1173;21;123170;22720;Europe
04111200;Australia;;6292;+54;56;+2;3265;2971;80;247;2;347847;13641;Australia/Oceania
04111200;Poland;;6088;+133;195;+14;375;5518;160;161;5;118295;3126;Europe
04111200;Japan;;6005;;99;;762;5144;109;47;0.8;64387;509;Asia
04111200;Peru;;5897;;169;;1569;4159;130;179;5;56681;1719;SouthAmerica
04111200;Denmark;;5819;;247;;1773;3799;113;1005;43;64731;11176;Europe
04111200;Czechia;;5735;+3;123;+4;370;5242;92;536;11;120285;11232;Europe
04111200;Romania;;5467;;282;+12;729;4456;183;284;15;55430;2881;Europe
04111200;Pakistan;;4788;+93;71;+5;762;3955;50;22;0.3;57836;262;Asia
04111200;Malaysia;;4530;+184;73;+3;1995;2462;72;140;2;71897;2221;Asia
04111200;Philippines;;4428;+233;247;+26;157;4024;1;40;2;24500;224;Asia
04111200;Mexico;;3844;+403;233;+39;633;2978;89;30;2;31492;244;NorthAmerica
04111200;Indonesia;;3842;+330;327;+21;286;3229;;14;1;19452;71;Asia
04111200;Saudi Arabia;;3651;;47;;685;2919;57;105;1;115585;3320;Asia
04111200;UAE;;3360;;16;;418;2926;1;340;2;593095;59967;Asia
04111200;Luxembourg;;3223;;54;;500;2669;30;5149;86;28273;45166;Europe
04111200;Serbia;;3105;;71;;118;2916;136;355;8;14240;1630;Europe
04111200;Panama;;2974;;74;;17;2883;104;689;17;11776;2729;NorthAmerica
04111200;Finland;;2905;+136;48;;300;2557;82;524;9;44354;8005;Europe
04111200;Dominican Republic;;2620;;126;;98;2396;147;242;12;7936;732;NorthAmerica
04111200;Thailand;;2518;+45;35;+2;1135;1348;61;36;0.5;71860;1030;Asia
04111200;Qatar;;2512;;6;;227;2279;37;872;2;45339;15737;Asia
04111200;Ukraine;;2511;+308;73;+4;79;2359;45;57;2;23522;538;Europe
04111200;Colombia;;2473;;80;;197;2196;85;49;2;37593;739;SouthAmerica
04111200;Belarus;;2226;+245;23;+4;172;2031;72;236;2;53000;5609;Europe
04111200;Singapore;;2108;;7;;492;1609;29;360;1;72680;12423;Asia
04111200;Greece;;2011;;92;;269;1650;77;193;9;35532;3409;Europe
04111200;South Africa;;2003;;24;;410;1569;7;34;0.4;73028;1231;Africa
04111200;Argentina;;1975;;82;;375;1518;96;44;2;16379;362;SouthAmerica
04111200;Egypt;;1794;;135;;384;1275;;18;1;25000;244;Africa
04111200;Algeria;;1761;;256;;405;1100;46;40;6;3359;77;Africa
04111200;Iceland;;1675;;7;;751;917;11;4909;21;34125;100002;Europe
04111200;Morocco;;1527;+79;110;+3;141;1276;1;41;3;7734;210;Africa
04111200;Croatia;;1495;;21;;231;1243;34;364;5;14612;3559;Europe
04111200;Moldova;;1438;;29;;75;1334;80;356;7;6271;1555;Europe
04111200;New Zealand;;1312;+29;4;+2;422;886;5;272;0.8;58746;12182;Australia/Oceania
04111200;Hungary;;1310;+120;85;+8;115;1110;17;136;9;31961;3308;Europe
04111200;Estonia;;1304;+46;24;;93;1187;11;983;18;29456;22205;Europe
04111200;Iraq;;1279;;70;;550;659;;32;2;32158;800;Asia
04111200;Slovenia;;1188;+28;50;+5;148;990;37;571;24;34279;16489;Europe
04111200;Kuwait;;1154;+161;1;;133;1020;27;270;0.2;;;Asia
04111200;Lithuania;;1026;+27;23;+1;54;949;14;377;8;38472;14132;Europe
04111200;Hong Kong;;1001;+11;4;;336;661;14;134;0.5;96709;12900;Asia
04111200;Bahrain;;998;+73;6;;551;441;3;587;4;57681;33899;Asia
04111200;Azerbaijan;;991;;10;;159;822;27;98;1.0;61342;6050;Asia
04111200;Armenia;;966;+29;13;+1;173;780;30;326;4;6484;2188;Asia
04111200;Bosnia and Herzegovina;;917;+16;37;+1;137;743;4;280;11;6911;2106;Europe
04111200;Kazakhstan;;859;+47;10;;79;770;21;46;0.5;61955;3300;Asia
04111200;Cameroon;;820;;12;;98;710;;31;0.5;;;Africa
04111200;Slovakia;;715;;2;;23;690;5;131;0.4;22957;4205;Europe
04111200;North Macedonia;;711;;32;;41;638;15;341;15;6571;3154;Europe
04111200;Uzbekistan;;694;+70;3;;42;649;8;21;0.09;70000;2091;Asia
04111200;Tunisia;;671;;25;;43;603;85;57;2;10087;853;Africa
04111200;Bulgaria;;648;+13;26;+1;62;560;32;93;4;18502;2663;Europe
04111200;Latvia;;630;+18;3;;16;611;2;334;2;27796;14737;Europe
04111200;Lebanon;;619;+10;20;;76;523;28;91;3;13530;1982;Asia
04111200;Andorra;;601;;26;;71;504;17;7778;337;1673;21653;Europe
04111200;Cyprus;;595;;10;;58;527;11;493;8;16308;13507;Asia
04111200;Cuba;;564;;15;;51;498;11;50;1;12023;1061;NorthAmerica
04111200;Costa Rica;;558;;3;;42;513;13;110;0.6;6298;1236;NorthAmerica
04111200;Afghanistan;;555;+34;18;+3;32;505;;14;0.5;;;Asia
04111200;Oman;;546;+62;3;;109;434;3;107;0.6;;;Asia
