date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04230900;USA;;849092;+375;47681;+22;84050;717361;14016;2565;144;4326648;13071;NorthAmerica
04230900;Spain;;208389;;21717;;85915;100757;7705;4457;464;930230;19896;Europe
04230900;Italy;;187327;;25085;;54543;107699;2384;3098;415;1513251;25028;Europe
04230900;France;;159877;;21340;;40657;97880;5218;2449;327;463662;7103;Europe
04230900;Germany;;150648;;5315;;103300;42033;2908;1798;63;2072669;24738;Europe
04230900;UK;;133495;;18100;;N/A;115051;1559;1966;267;559935;8248;Europe
04230900;Turkey;;98674;;2376;;16477;79821;1814;1170;28;750944;8904;Asia
04230900;Iran;;85996;;5391;;63113;17492;3311;1024;64;377396;4493;Asia
04230900;Russia;;57999;;513;;4420;53066;2300;397;4;2250000;15418;Europe
04230900;Brazil;;46182;+425;2924;+18;25318;17940;8318;217;14;291922;1373;SouthAmerica
04230900;Belgium;;41889;;6262;;9433;26194;1020;3614;540;171400;14789;Europe
04230900;Canada;;40190;;1974;;13986;24230;557;1065;52;612192;16220;NorthAmerica
04230900;Netherlands;;34842;;4054;;N/A;30538;1050;2033;237;171415;10004;Europe
04230900;Switzerland;;28268;;1509;;19900;6859;386;3266;174;227554;26293;Europe
04230900;Portugal;;21982;;785;;1143;20054;207;2156;77;284741;27925;Europe
04230900;India;;21797;+427;681;;4376;16740;;16;0.5;500542;363;Asia
04230900;Peru;;19250;;530;;7027;11693;396;584;16;170400;5168;SouthAmerica
04230900;Ireland;;16671;;769;;9233;6669;147;3376;156;111584;22598;Europe
04230900;Sweden;;16004;;1937;;550;13517;515;1585;192;94500;9357;Europe
04230900;Austria;;14925;;510;;11328;3087;176;1657;57;201794;22406;Europe
04230900;Israel;;14592;+94;191;+2;5334;9067;136;1686;22;240303;27763;Asia
04230900;Saudi Arabia;;12772;;114;;1812;10846;82;367;3;200000;5745;Asia
04230900;Japan;;11950;;299;;1424;10227;241;94;2;130587;1033;Asia
04230900;Chile;;11296;;160;;5386;5750;399;591;8;128722;6734;SouthAmerica
04230900;Ecuador;;10850;;537;;1262;9051;141;615;30;34840;1975;SouthAmerica
04230900;S. Korea;;10702;+8;240;+2;8411;2051;55;209;5;583971;11390;Asia
04230900;Mexico;;10544;+1043;970;+113;2627;6947;378;82;8;49570;384;NorthAmerica
04230900;Pakistan;;10513;+437;224;+12;2337;7952;60;48;1;124549;564;Asia
04230900;Poland;;10169;;426;;1513;8230;160;269;11;238799;6310;Europe
04230900;Singapore;;10141;;12;;896;9233;27;1733;2;94796;16203;Asia
04230900;Romania;;9710;;524;;2406;6780;288;505;27;106357;5529;Europe
04230900;UAE;;8238;;52;;1546;6640;1;833;5;790000;79875;Asia
04230900;Denmark;;7912;;384;;5087;2441;80;1366;66;108465;18726;Europe
04230900;Indonesia;;7418;;635;;913;5870;;27;2;55732;204;Asia
04230900;Norway;;7338;;187;;32;7119;54;1354;34;148656;27421;Europe
