date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04110300;USA;;502318;+33752;18725;+2043;27314;456279;10917;1518;57;2538888;7670;NorthAmerica
04110300;Spain;;158273;+5051;16081;+634;55668;86524;7371;3385;344;355000;7593;Europe
04110300;Italy;;147577;+3951;18849;+570;30455;98273;3497;2441;312;906864;14999;Europe
04110300;France;;124869;+7120;13197;+987;24932;86740;7004;1913;202;333807;5114;Europe
04110300;Germany;;122171;+3936;2767;+160;53913;65491;4895;1458;33;1317887;15730;Europe
04110300;UK;;73758;+8681;8958;+980;344;64456;1559;1086;132;316836;4667;Europe
04110300;Iran;;68192;+1972;4232;+122;35465;28495;3969;812;50;242568;2888;Asia
04110300;Turkey;;47029;+4747;1006;+98;2423;43600;1667;558;12;307210;3643;Asia
04110300;Belgium;;26667;+1684;3019;+496;5568;18080;1278;2301;260;84248;7269;Europe
04110300;Switzerland;;24551;+500;1002;+54;11100;12449;386;2837;116;178500;20625;Europe
04110300;Netherlands;;23097;+1335;2511;+115;250;20336;1424;1348;147;101534;5926;Europe
04110300;Canada;;22148;+1383;569;+60;6013;15566;557;587;15;370315;9812;NorthAmerica
04110300;Brazil;;19789;+1644;1068;+114;173;18548;296;93;5;62985;296;SouthAmerica
04110300;Portugal;;15472;+1516;435;+26;233;14804;226;1517;43;140863;13815;Europe
04110300;Austria;;13560;+316;319;+24;6064;7177;261;1506;35;134743;14961;Europe
04110300;Russia;;11917;+1786;94;+18;795;11028;8;82;0.6;1090000;7469;Europe
04110300;S. Korea;;10450;+27;208;+4;7117;3125;55;204;4;503051;9812;Asia
04110300;Israel;;10408;+440;95;+9;1183;9130;124;1202;11;117339;13557;Asia
04110300;Sweden;;9685;+544;870;+77;381;8434;749;959;86;54700;5416;Europe
04110300;Ireland;;8089;+1515;287;+24;25;7777;194;1638;58;53000;10734;Europe
04110300;India;;7600;+875;249;+22;774;6577;;6;0.2;189111;137;Asia
04110300;Ecuador;;7161;+2196;297;+25;368;6496;171;406;17;21568;1222;SouthAmerica
04110300;Chile;;6501;+529;65;+8;1571;4865;70;340;3;72797;3808;SouthAmerica
04110300;Norway;;6314;+95;113;+5;32;6169;70;1165;21;123170;22720;Europe
04110300;Australia;;6238;+86;54;+3;3141;3043;74;245;2;338346;13269;Australia/Oceania
04110300;Poland;;5955;+380;181;+7;318;5456;160;157;5;118295;3126;Europe
04110300;Peru;;5897;+641;169;+31;1569;4159;130;179;5;56681;1719;SouthAmerica
