date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04152100;USA;;623669;+9783;27603;+1556;47707;548359;13477;1884;83;3163054;9556;NorthAmerica
04152100;Spain;;177633;+3573;18579;+324;70853;88201;7371;3799;397;600000;12833;Europe
04152100;Italy;;165155;+2667;21645;+578;38092;105418;3079;2732;358;1117404;18481;Europe
04152100;France;;147863;+4560;17167;+1438;30955;99741;6457;2265;263;333807;5114;Europe
04152100;Germany;;133209;+999;3592;+97;72600;57017;4288;1590;43;1728357;20629;Europe
04152100;UK;;98476;+4603;12868;+761;N/A;85264;1559;1451;190;398916;5876;Europe
04152100;Iran;;76389;+1512;4777;+94;49933;21679;3643;909;57;299204;3562;Asia
04152100;Turkey;;69392;+4281;1518;+115;5674;62200;1820;823;18;477716;5664;Asia
04152100;Belgium;;33573;+2454;4440;+283;7107;22026;1204;2897;383;128132;11056;Europe
04152100;Canada;;28205;+1142;1006;+103;8937;18262;557;747;27;450717;11942;NorthAmerica
04152100;Netherlands;;28153;+734;3134;+189;250;24769;1279;1643;183;134972;7877;Europe
04152100;Switzerland;;26336;+400;1239;+65;15400;9697;386;3043;143;199000;22993;Europe
04152100;Brazil;;26113;+851;1590;+58;14026;10497;296;123;7;62985;296;SouthAmerica
04152100;Russia;;24490;+3388;198;+28;1986;22306;8;168;1;1517992;10402;Europe
04152100;Portugal;;18091;+643;599;+32;383;17109;208;1774;59;191680;18798;Europe
04152100;Austria;;14335;+109;393;+9;8098;5844;232;1592;44;156801;17410;Europe
04152100;Ireland;;12547;+1068;444;+38;77;12026;194;2541;90;90646;18358;Europe
04152100;Israel;;12501;+455;130;+7;2563;9808;180;1444;15;117339;13557;Asia
04152100;India;;12322;+835;405;+12;1432;10485;;9;0.3;244893;177;Asia
04152100;Sweden;;11927;+482;1203;+170;381;10343;954;1181;119;74600;7387;Europe
04152100;Peru;;11475;+1172;254;+24;3108;8113;146;348;8;109385;3318;SouthAmerica
04152100;S. Korea;;10591;+27;225;+3;7616;2750;55;207;4;534552;10426;Asia
04152100;Chile;;8273;+356;94;+2;2937;5242;389;433;5;91873;4806;SouthAmerica
04152100;Japan;;8100;+215;146;;853;7101;152;64;1;89551;708;Asia
04152100;Ecuador;;7858;+255;388;+19;780;6690;135;445;22;26093;1479;SouthAmerica
04152100;Poland;;7582;+380;286;+23;668;6628;160;200;8;156493;4135;Europe
04152100;Romania;;7216;+337;372;+21;1217;5627;245;375;19;74827;3890;Europe
04152100;Norway;;6740;+117;150;+11;32;6558;59;1243;28;130216;24020;Europe
04152100;Denmark;;6681;+170;309;+10;2748;3624;89;1153;53;77712;13417;Europe
04152100;Australia;;6447;+47;63;+2;3686;2698;76;253;2;371377;14564;Australia/Oceania
04152100;Pakistan;;6383;+546;111;+15;1446;4826;46;29;0.5;73439;332;Asia
04152100;Czechia;;6216;+105;166;+5;819;5231;84;580;16;137672;12856;Europe
04152100;Saudi Arabia;;5862;+493;79;+6;931;4852;71;168;2;150000;4309;Asia
04152100;Philippines;;5453;+230;349;+14;353;4751;1;50;3;45486;415;Asia
04152100;Mexico;;5399;+385;406;+74;2125;2868;207;42;3;40091;311;NorthAmerica
04152100;UAE;;5365;+432;33;+5;1034;4298;1;542;3;767000;77550;Asia
04152100;Indonesia;;5136;+297;469;+10;446;4221;;19;2;36000;132;Asia
04152100;Malaysia;;5072;+85;83;+1;2647;2342;56;157;3;87183;2694;Asia
04152100;Serbia;;4873;+408;99;+5;400;4374;128;558;11;26278;3008;Europe
04152100;Ukraine;;3764;+392;108;+10;143;3513;45;86;2;39084;894;Europe
04152100;Belarus;;3728;+447;36;+3;203;3489;68;395;4;76198;8064;Europe
04152100;Qatar;;3711;+283;7;;406;3298;37;1288;2;54484;18911;Asia
04152100;Singapore;;3699;+447;10;;652;3037;29;632;2;72680;12423;Asia
04152100;Dominican Republic;;3614;+328;189;+6;208;3217;143;333;17;9275;855;NorthAmerica
04152100;Panama;;3574;;95;;72;3407;106;828;22;16053;3720;NorthAmerica
04152100;Luxembourg;;3373;+66;69;+2;526;2778;33;5388;110;30723;49080;Europe
04152100;Finland;;3237;+76;72;+8;300;2865;75;584;13;48828;8813;Europe
04152100;Colombia;;2979;;127;;354;2498;106;59;2;45423;893;SouthAmerica
04152100;Thailand;;2643;+30;43;+2;1497;1103;61;38;0.6;100498;1440;Asia
04152100;South Africa;;2506;+91;34;+7;410;2062;7;42;0.6;90515;1526;Africa
04152100;Egypt;;2505;+155;183;+5;589;1733;;24;2;25000;244;Africa
04152100;Argentina;;2443;+166;111;+9;596;1736;117;54;2;24374;539;SouthAmerica
04152100;Greece;;2192;+22;102;+1;269;1821;72;210;10;50771;4871;Europe
04152100;Algeria;;2160;+90;336;+10;708;1116;60;49;8;3359;77;Africa
04152100;Moldova;;2049;+115;46;+5;171;1832;80;508;11;6271;1555;Europe
04152100;Morocco;;2024;+136;127;+1;229;1668;1;55;3;10392;282;Africa
04152100;Croatia;;1741;+37;34;+3;473;1234;31;424;8;19256;4691;Europe
04152100;Iceland;;1727;+7;8;;1077;642;8;5061;23;37386;109558;Europe
04152100;Bahrain;;1671;+143;7;;663;1001;3;982;4;72647;42694;Asia
04152100;Hungary;;1579;+67;134;+12;192;1253;58;163;14;37326;3864;Europe
04152100;Iraq;;1415;+15;79;+1;812;524;;35;2;46135;1147;Asia
04152100;Kuwait;;1405;+50;3;;206;1196;31;329;0.7;;;Asia
04152100;Estonia;;1400;+27;35;+4;117;1248;10;1055;26;33967;25606;Europe
04152100;New Zealand;;1386;+20;9;;728;649;3;287;2;66499;13790;Australia/Oceania
04152100;Uzbekistan;;1302;+137;4;;107;1191;8;39;0.1;70000;2091;Asia
04152100;Kazakhstan;;1295;+63;16;+2;240;1039;20;69;0.9;81359;4333;Asia
04152100;Azerbaijan;;1253;+56;13;;404;836;24;124;1;75397;7436;Asia
04152100;Slovenia;;1248;+28;61;+5;165;1022;34;600;29;37114;17852;Europe
04152100;Bangladesh;;1231;+219;50;+4;49;1132;1;7;0.3;14868;90;Asia
04152100;Armenia;;1111;+44;17;+1;297;797;30;375;6;9095;3069;Asia
04152100;Bosnia and Herzegovina;;1110;+27;41;+1;253;816;4;338;12;13339;4066;Europe
04152100;Lithuania;;1091;+21;30;+1;138;923;14;401;11;44677;16412;Europe
04152100;Hong Kong;;1017;+4;4;;459;554;10;136;0.5;116273;15509;Asia
04152100;North Macedonia;;974;+66;45;+1;98;831;15;468;22;9262;4446;Europe
