date;country;empty;totalC;newC;totalD;newD;totalR;activeC;serious;1MpopC;1MpopD;totalT;tests1M;continent
04101500;USA;;468895;+329;16697;+6;25928;426270;10011;1417;50;2376977;7181;NorthAmerica
04101500;Spain;;157022;+3800;15843;+396;55668;85511;7371;3358;339;355000;7593;Europe
04101500;Italy;;143626;;18279;;28470;96877;3605;2375;302;853369;14114;Europe
04101500;Germany;;118235;;2607;;52407;63221;4895;1411;31;1317887;15730;Europe
04101500;France;;117749;;12210;;23206;82333;7066;1804;187;333807;5114;Europe
04101500;Iran;;68192;+1972;4232;+122;35465;28495;3969;812;50;242568;2888;Asia
04101500;UK;;65077;;7978;;135;56964;1559;959;118;298169;4392;Europe
04101500;Turkey;;42282;;908;;2142;39232;1552;501;11;276338;3277;Asia
04101500;Belgium;;26667;+1684;3019;+496;5568;18080;1278;2301;260;84248;7269;Europe
04101500;Switzerland;;24172;+121;958;+10;10600;12614;386;2793;111;178500;20625;Europe
04101500;Netherlands;;23097;+1335;2511;+115;250;20336;1424;1348;147;101534;5926;Europe
04101500;Canada;;20765;;509;;5311;14945;518;550;13;370315;9812;NorthAmerica
04101500;Brazil;;18176;+31;957;+3;173;17046;296;86;5;62985;296;SouthAmerica
04101500;Portugal;;15472;+1516;435;+26;233;14804;226;1517;43;144000;14122;Europe
04101500;Austria;;13453;+209;319;+24;6064;7070;261;1494;35;134743;14961;Europe
04101500;Russia;;11917;+1786;94;+18;795;11028;8;82;0.6;1090000;7469;Europe
04101500;S. Korea;;10450;+27;208;+4;7117;3125;55;204;4;503051;9812;Asia
04101500;Israel;;10095;+127;92;+6;1061;8942;164;1166;11;117339;13557;Asia
04101500;Sweden;;9685;+544;870;+77;205;8610;749;959;86;54700;5416;Europe
04101500;India;;6725;;229;+2;641;5855;;5;0.2;177584;129;Asia
04101500;Ireland;;6574;;263;;25;6286;165;1331;53;53000;10734;Europe
04101500;Norway;;6219;;108;;32;6079;70;1147;20;121034;22326;Europe
04101500;Australia;;6203;+51;53;+2;3141;3009;74;243;2;338346;13269;Australia/Oceania
04101500;Chile;;5972;;57;;1274;4641;360;312;3;68353;3576;SouthAmerica
04101500;Denmark;;5819;+184;247;+10;1773;3799;113;1005;43;64731;11176;Europe
04101500;Poland;;5742;+167;175;+1;318;5249;160;152;5;118295;3126;Europe
04101500;Czechia;;5589;+20;113;+1;309;5167;98;522;11;114854;10725;Europe
04101500;Japan;;5530;+183;99;;685;4746;109;44;0.8;64387;509;Asia
04101500;Romania;;5467;+265;265;+17;729;4473;183;284;14;55430;2881;Europe
04101500;Peru;;5256;;138;;1438;3680;124;159;4;48465;1470;SouthAmerica
04101500;Ecuador;;4965;;272;;339;4354;139;281;15;19102;1083;SouthAmerica
04101500;Pakistan;;4601;+112;66;+1;727;3808;45;21;0.3;54706;248;Asia
04101500;Malaysia;;4346;+118;70;+3;1830;2446;69;134;2;69675;2153;Asia
04101500;Philippines;;4195;+119;221;+18;140;3834;1;38;2;24500;224;Asia
04101500;Saudi Arabia;;3651;+364;47;+3;685;2919;57;105;1;115585;3320;Asia
04101500;Indonesia;;3512;+219;306;+26;282;2924;;13;1;17679;65;Asia
04101500;Mexico;;3441;+260;194;+20;633;2614;89;27;2;31492;244;NorthAmerica
04101500;Luxembourg;;3115;;52;;500;2563;30;4976;83;27521;43965;Europe
04101500;UAE;;2990;;14;;268;2708;1;302;1;593095;59967;Asia
04101500;Serbia;;2867;;66;;118;2683;127;328;8;12347;1413;Europe
04101500;Finland;;2769;+164;48;+6;300;2421;82;500;9;41200;7436;Europe
04101500;Panama;;2752;;66;;16;2670;107;638;15;11776;2729;NorthAmerica
04101500;Qatar;;2512;+136;6;;227;2279;37;872;2;45339;15737;Asia
04101500;Thailand;;2473;+50;33;+1;1013;1427;61;35;0.5;71860;1030;Asia
04101500;Dominican Republic;;2349;;118;;80;2151;147;217;11;7151;659;NorthAmerica
04101500;Colombia;;2223;;69;;174;1980;85;44;1;34910;686;SouthAmerica
04101500;Ukraine;;2203;+311;69;+12;61;2073;33;50;2;23522;538;Europe
04101500;South Africa;;2003;+69;24;+6;410;1569;7;34;0.4;73028;1231;Africa
04101500;Belarus;;1981;+495;19;+3;169;1793;72;210;2;53000;5609;Europe
04101500;Greece;;1955;;87;;269;1599;79;188;8;33634;3227;Europe
04101500;Singapore;;1910;;6;;460;1444;29;326;1;72680;12423;Asia
04101500;Argentina;;1894;;79;;365;1450;96;42;2;14850;329;SouthAmerica
04101500;Egypt;;1699;;118;;348;1233;;17;1;25000;244;Africa
04101500;Algeria;;1666;;235;;347;1084;46;38;5;3359;77;Africa
04101500;Iceland;;1648;;6;;688;954;11;4829;18;32663;95718;Europe
04101500;Croatia;;1495;+88;21;+1;231;1243;34;364;5;14612;3559;Europe
04101500;Morocco;;1431;+57;105;+8;114;1212;1;39;3;6854;186;Africa
04101500;Moldova;;1289;;29;;56;1204;80;320;7;6271;1555;Europe
04101500;New Zealand;;1283;+44;2;+1;373;908;5;266;0.4;55685;11548;Australia/Oceania
04101500;Estonia;;1258;+51;24;;93;1141;9;948;18;27883;21019;Europe
04101500;Iraq;;1232;;69;;496;667;;31;2;30466;757;Asia
04101500;Hungary;;1190;+210;77;+11;112;1001;17;123;8;29948;3100;Europe
04101500;Slovenia;;1160;+36;45;+2;137;978;36;558;22;33047;15896;Europe
04101500;Lithuania;;999;+44;22;+6;54;923;14;367;8;36051;13243;Europe
04101500;Kuwait;;993;+83;1;;123;869;26;233;0.2;;;Asia
04101500;Hong Kong;;990;+16;4;;309;677;15;132;0.5;96709;12900;Asia
04101500;Armenia;;937;+16;12;+2;149;776;30;316;4;6081;2052;Asia
04101500;Azerbaijan;;926;;9;;101;816;27;91;0.9;57371;5658;Asia
04101500;Bahrain;;887;;5;;519;363;3;521;3;55096;32379;Asia
04101500;Bosnia and Herzegovina;;886;+28;36;+1;129;721;4;270;11;6911;2106;Europe
04101500;Cameroon;;803;;12;;61;730;;30;0.5;;;Africa
04101500;Kazakhstan;;802;+21;9;+1;63;730;21;43;0.5;61955;3300;Asia
04101500;North Macedonia;;711;+48;32;+2;41;638;15;341;15;6571;3154;Europe
04101500;Slovakia;;701;;2;;23;676;5;128;0.4;21371;3914;Europe
04101500;Tunisia;;643;;25;;25;593;78;54;2;9570;810;Africa
04101500;Bulgaria;;624;+6;24;;54;546;33;90;3;18502;2663;Europe
04101500;Uzbekistan;;624;+42;3;;42;579;8;19;0.09;70000;2091;Asia
04101500;Latvia;;612;+23;3;;16;593;3;324;2;26656;14132;Europe
04101500;Lebanon;;609;+27;20;+1;67;522;28;89;3;13530;1982;Asia
04101500;Andorra;;601;+18;26;+1;71;504;17;7778;337;1673;21653;Europe
04101500;Cyprus;;564;;10;;53;501;13;467;8;14273;11822;Asia
04101500;Costa Rica;;539;;3;;30;506;13;106;0.6;6298;1236;NorthAmerica
04101500;Afghanistan;;521;+37;15;;32;474;;13;0.4;;;Asia
04101500;Cuba;;515;;15;;28;472;15;45;1;9410;831;NorthAmerica
04101500;Oman;;484;+27;3;;109;372;3;95;0.6;;;Asia
04101500;Uruguay;;473;+17;7;;206;260;13;136;2;6856;1974;SouthAmerica
04101500;Ivory Coast;;444;;3;;52;389;;17;0.1;;;Africa
04101500;Burkina Faso;;443;;24;;146;273;;21;1;;;Africa
04101500;Bangladesh;;424;+94;27;+6;33;364;1;3;0.2;7359;45;Asia
04101500;Albania;;416;+7;23;;182;211;7;145;8;3385;1176;Europe
04101500;Niger;;410;;11;;40;359;;17;0.5;4251;176;Africa
04101500;Honduras;;382;+39;23;;7;352;10;39;2;1600;162;NorthAmerica
04101500;Taiwan;;382;+2;6;+1;91;285;;16;0.3;43886;1843;Asia
04101500;Ghana;;378;;6;;3;369;2;12;0.2;12046;388;Africa
04101500;Jordan;;372;;7;;161;204;5;36;0.7;17000;1666;Asia
04101500;Reacuteunion;;362;;;;40;322;4;404;;;;Africa
04101500;Channel Islands;;361;;8;;40;313;;2076;46;1157;6655;Europe
04101500;Malta;;350;+13;2;;16;332;4;793;5;13732;31100;Europe
04101500;San Marino;;333;;34;;49;250;14;9814;1002;846;24933;Europe
04101500;Mauritius;;314;;9;+2;23;282;3;247;7;6730;5292;Africa
